P,I,G,S,L,C,mu_hat_zj,mu_hat_base_zj,delta_hat_zj,group_id,policy_id,n_obs_cell,group_label,pi_zj,ug,ug_shrunk,wage_anchor_monthly,income_anchor,q_g,r_g,tau_si,w_g,m_L,k_L,C_cash_zj,A_C,u_g_used,C_childcare_zj,SC_g,C_leave_birth_allowance,C_leave_socsub,C_leave_zj,C_total_zj,scenario,scenario_note
2,1,2,3,2,1,8.148241868938992,7.301355574105692,0.8468862948333005,2-1-2,3-2-1,49,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,21600.0,0.0,0.7764705882352941,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,30764.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,2,2,7.85776268865877,7.301355574105692,0.5564071145530782,2-1-2,3-2-2,50,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,21600.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,37286.97960784314,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,3,1,8.359817674132161,7.301355574105692,1.0584621000264691,2-1-2,3-3-1,11,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,21600.0,0.0,0.7764705882352941,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,35913.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,1,2,3,3,2,8.290800904458127,7.301355574105692,0.9894453303524352,2-1-2,3-3-2,34,二胎/已有1孩|中低收入|有祖辈照护,0.2213541666666666,0.7764705882352941,0.7717653508771929,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,21600.0,8400.0,0.7764705882352941,6522.352941176471,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,42435.64627450981,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,1,1,1,6.703759039356967,6.703759039356967,0.0,2-2-1,1-1-1,0,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,0.0,0.0,0.6666666666666666,0.0,2973.5116666666668,0.0,0.0,0.0,0.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,1,1,2,7.121751406497774,6.703759039356967,0.4179923671408065,2-2-1,1-1-2,0,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,0.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,0.0,0.0,0.0,5600.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,1,2,1,7.249400851892785,6.703759039356967,0.545641812535818,2-2-1,1-2-1,37,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,0.0,0.0,0.6666666666666666,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,16285.694666666668,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,1,2,2,7.280284739804905,6.703759039356967,0.576525700447938,2-2-1,1-2-2,9,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,0.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,21885.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,1,3,1,7.383448914066404,6.703759039356967,0.6796898747094371,2-2-1,1-3-1,0,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,0.0,0.0,0.6666666666666666,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,25434.961333333336,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,1,3,2,7.635795212584712,6.703759039356967,0.9320361732277452,2-2-1,1-3-2,0,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,0.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,31034.961333333336,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,2,1,1,6.619593273024606,6.703759039356967,-0.0841657663323616,2-2-1,2-1-1,34,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,10800.0,0.0,0.6666666666666666,0.0,2973.5116666666668,0.0,0.0,0.0,10800.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,2,1,2,7.220954051155956,6.703759039356967,0.5171950117989885,2-2-1,2-1-2,13,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,10800.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,0.0,0.0,0.0,16400.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,2,2,1,7.215269052167204,6.703759039356967,0.5115100128102368,2-2-1,2-2-1,37,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,10800.0,0.0,0.6666666666666666,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,27085.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,2,2,2,7.429521351069866,6.703759039356967,0.7257623117128986,2-2-1,2-2-2,41,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,10800.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,32685.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,2,3,1,7.388400150655206,6.703759039356967,0.6846411112982391,2-2-1,2-3-1,37,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,10800.0,0.0,0.6666666666666666,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,36234.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,2,3,2,7.824114860164057,6.703759039356967,1.1203558208070898,2-2-1,2-3-2,11,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,10800.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,41834.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,3,1,1,6.805825082252429,6.703759039356967,0.102066042895462,2-2-1,3-1-1,0,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,21600.0,0.0,0.6666666666666666,0.0,2973.5116666666668,0.0,0.0,0.0,21600.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,3,1,2,7.312069417465892,6.703759039356967,0.608310378108925,2-2-1,3-1-2,0,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,21600.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,0.0,0.0,0.0,27200.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,3,2,1,7.3347903382908095,6.703759039356967,0.6310312989338422,2-2-1,3-2-1,36,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,21600.0,0.0,0.6666666666666666,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,37885.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,3,2,2,7.453926194275585,6.703759039356967,0.7501671549186177,2-2-1,3-2-2,11,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,21600.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,43485.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,3,3,1,7.604830270912794,6.703759039356967,0.9010712315558268,2-2-1,3-3-1,35,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,21600.0,0.0,0.6666666666666666,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,47034.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,1,3,3,2,7.9454285375037585,6.703759039356967,1.2416694981467913,2-2-1,3-3-2,4,二胎/已有1孩|中高收入|无祖辈照护,0.0546875,0.6666666666666666,0.6876680107526882,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,21600.0,8400.0,0.6666666666666666,5600.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,52634.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,1,1,1,7.412314383431322,7.412314383431322,0.0,2-2-2,1-1-1,45,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,0.0,0.0,0.732620320855615,0.0,2973.5116666666668,0.0,0.0,0.0,0.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,1,1,2,7.508909331370862,7.412314383431322,0.0965949479395407,2-2-2,1-1-2,43,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,0.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,0.0,0.0,0.0,6154.010695187166,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,1,2,1,7.834731276178113,7.412314383431322,0.4224168927467913,2-2-2,1-2-1,43,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,0.0,0.0,0.732620320855615,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,16285.694666666668,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,1,2,2,7.544217744888968,7.412314383431322,0.1319033614576463,2-2-2,1-2-2,54,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,0.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,22439.705361853834,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,1,3,1,7.903077584034081,7.412314383431322,0.4907632006027596,2-2-2,1-3-1,11,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,0.0,0.0,0.732620320855615,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,25434.961333333336,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,1,3,2,7.834026463351124,7.412314383431322,0.4217120799198026,2-2-2,1-3-2,36,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,0.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,31588.972028520504,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,2,1,1,7.364519334219792,7.412314383431322,-0.0477950492115297,2-2-2,2-1-1,43,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,10800.0,0.0,0.732620320855615,0.0,2973.5116666666668,0.0,0.0,0.0,10800.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,2,1,2,7.644482693149875,7.412314383431322,0.2321683097185536,2-2-2,2-1-2,55,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,10800.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,0.0,0.0,0.0,16954.010695187164,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,2,2,1,7.8369701935733636,7.412314383431322,0.4246558101420419,2-2-2,2-2-1,0,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,10800.0,0.0,0.732620320855615,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,27085.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,2,2,2,7.72982507327476,7.412314383431322,0.3175106898434388,2-2-2,2-2-2,0,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,10800.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,33239.705361853834,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,2,3,1,7.944399537743715,7.412314383431322,0.5320851543123934,2-2-2,2-3-1,10,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,10800.0,0.0,0.732620320855615,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,36234.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,2,3,2,8.0587168280513,7.412314383431322,0.6464024446199792,2-2-2,2-3-2,34,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,10800.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,42388.9720285205,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,3,1,1,7.631436784010109,7.412314383431322,0.2191224005787875,2-2-2,3-1-1,36,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,21600.0,0.0,0.732620320855615,0.0,2973.5116666666668,0.0,0.0,0.0,21600.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,3,1,2,7.816283700022308,7.412314383431322,0.4039693165909863,2-2-2,3-1-2,10,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,0.0,0,21600.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,0.0,0.0,0.0,27754.010695187164,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,3,2,1,8.037177120259463,7.412314383431322,0.624862736828141,2-2-2,3-2-1,40,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,21600.0,0.0,0.732620320855615,0.0,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,37885.69466666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,3,2,2,7.834915557042975,7.412314383431322,0.4226011736116533,2-2-2,3-2-2,13,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,1.0,6,21600.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,9149.266666666668,7136.428,16285.694666666668,44039.705361853834,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,3,3,1,8.241515298563797,7.412314383431322,0.8292009151324757,2-2-2,3-3-1,47,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,21600.0,0.0,0.732620320855615,0.0,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,47034.96133333334,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
2,2,2,3,3,2,8.260716145953497,7.412314383431322,0.8484017625221751,2-2-2,3-3-2,46,二胎/已有1孩|中高收入|有祖辈照护,0.4869791666666667,0.732620320855615,0.7325771996615906,11436.583333333334,中高收入→非私营单位平均工资,0.8,1.0,0.26,11436.583333333334,2.0,6,21600.0,8400.0,0.732620320855615,6154.010695187166,2973.5116666666668,18298.533333333336,7136.428,25434.961333333336,53188.9720285205,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,1,1,1,6.155491309140284,6.155491309140284,0.0,3-1-1,1-1-1,37,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,0.0,0.0,1.0,0.0,1673.3166666666666,0.0,0.0,0.0,0.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,1,1,2,6.557378956044554,6.155491309140284,0.40188764690427,3-1-1,1-1-2,10,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,0.0,8400.0,1.0,8400.0,1673.3166666666666,0.0,0.0,0.0,8400.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,1,2,1,6.319574030133873,6.155491309140284,0.1640827209935897,3-1-1,1-2-1,73,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,0.0,0.0,1.0,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,9164.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,1,2,2,6.334353197809457,6.155491309140284,0.1788618886691733,3-1-1,1-2-2,22,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,0.0,8400.0,1.0,8400.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,17564.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,1,3,1,6.450321063668814,6.155491309140284,0.2948297545285303,3-1-1,1-3-1,38,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,0.0,0.0,1.0,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,14313.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,1,3,2,6.686562641950588,6.155491309140284,0.5310713328103045,3-1-1,1-3-2,15,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,0.0,8400.0,1.0,8400.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,22713.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,2,1,1,6.19834687943325,6.155491309140284,0.042855570292966,3-1-1,2-1-1,72,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,10800.0,0.0,1.0,0.0,1673.3166666666666,0.0,0.0,0.0,10800.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,2,1,2,6.783602937328066,6.155491309140284,0.6281116281877823,3-1-1,2-1-2,25,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,10800.0,8400.0,1.0,8400.0,1673.3166666666666,0.0,0.0,0.0,19200.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,2,2,1,6.412463567033618,6.155491309140284,0.2569722578933344,3-1-1,2-2-1,38,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,10800.0,0.0,1.0,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,19964.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,2,2,2,6.610611145699746,6.155491309140284,0.4551198365594624,3-1-1,2-2-2,8,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,10800.0,8400.0,1.0,8400.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,28364.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,2,3,1,6.582293636882945,6.155491309140284,0.4268023277426618,3-1-1,2-3-1,70,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,10800.0,0.0,1.0,0.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,25113.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,2,3,2,7.001903626155264,6.155491309140284,0.8464123170149804,3-1-1,2-3-2,20,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,2.0,6,10800.0,8400.0,1.0,8400.0,1673.3166666666666,10297.333333333334,4015.96,14313.293333333335,33513.293333333335,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,3,1,1,6.528128244893124,6.155491309140284,0.3726369357528405,3-1-1,3-1-1,0,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,21600.0,0.0,1.0,0.0,1673.3166666666666,0.0,0.0,0.0,21600.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,3,1,2,7.018267859870054,6.155491309140284,0.8627765507297704,3-1-1,3-1-2,0,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,0.0,0,21600.0,8400.0,1.0,8400.0,1673.3166666666666,0.0,0.0,0.0,30000.0,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,3,2,1,6.675534409389275,6.155491309140284,0.5200431002489916,3-1-1,3-2-1,35,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,21600.0,0.0,1.0,0.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,30764.626666666667,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
3,1,1,3,2,2,6.778565545137516,6.155491309140284,0.6230742359972323,3-1-1,3-2-2,12,三胎/已有2孩及以上|中低收入|无祖辈照护,0.0026041666666666,1.0,0.7561553030303031,6435.833333333333,中低收入→私营单位平均工资,0.8,1.0,0.26,6435.833333333333,1.0,6,21600.0,8400.0,1.0,8400.0,1673.3166666666666,5148.666666666667,4015.96,9164.626666666667,39164.62666666666,main_broad_q08_m012,"主结果：广义公共支出口径；q=0.8；m_L={0,1,2}"
